OrderID,OrderDate,CustomerID,CustomerName,City,State,Region,Segment,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,Sales,CostPrice,Profit,ProfitMargin,PaymentMode,ShippingMode,DeliveryDays,Salesperson,Returned
ORD00717,2025-07-13,C280,Customer 205,Kochi,Kerala,South,Corporate,P002,Keyboard,Electronics,2,575,10,1035.0,180,686.5,66.33,Cash,Standard,5,Priya,Yes
ORD00718,2025-08-26,C296,Customer 196,Chennai,Tamil Nadu,South,Home Office,P008,Webcam,Electronics,6,1494,15,7619.4,700,3621.09,47.52,Cash,Standard,1,Kiran,No
ORD00719,2025-05-14,C161,Customer 274,Chennai,Tamil Nadu,South,Home Office,P008,Webcam,Electronics,3,820,20,1968.0,700,-33.6,-1.71,Cash,Express,6,Ravi,No
ORD00720,2025-09-30,C115,Customer 198,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,3,802,0,2406.0,180,1866.0,77.56,Credit Card,Express,3,Arjun,Yes
ORD00721,2025-02-06,C013,Customer 14,Kochi,Kerala,South,Home Office,P005,Laptop Stand,Accessories,6,573,10,3094.2,220,1808.58,58.45,Debit Card,Express,5,Meena,No
ORD00722,2025-02-15,C236,Customer 300,Bengaluru,Karnataka,South,Consumer,P005,Laptop Stand,Accessories,7,693,5,4608.45,220,3080.58,66.85,UPI,Standard,5,Arjun,Yes
ORD00723,2025-10-11,C216,Customer 241,Kochi,Kerala,South,Consumer,P005,Laptop Stand,Accessories,10,820,15,6970.0,220,4954.5,71.08,Net Banking,Express,3,Ravi,No
ORD00724,2025-07-01,C102,Customer 45,Mumbai,Maharashtra,West,Home Office,P001,Wireless Mouse,Electronics,7,352,10,2217.6,250,492.24,22.2,UPI,Same Day,5,Meena,No
ORD00725,2025-07-11,C196,Customer 53,Bengaluru,Karnataka,South,Home Office,P004,Office Chair,Furniture,2,1000,0,2000.0,500,1000.0,50.0,Net Banking,Same Day,1,Ravi,No
ORD00726,2025-01-23,C177,Customer 64,Delhi,Delhi,North,Home Office,P008,Webcam,Electronics,1,1416,5,1345.2,700,648.74,48.23,UPI,Same Day,7,Priya,Yes
ORD00727,2025-06-24,C074,Customer 94,Hyderabad,Telangana,South,Home Office,P002,Keyboard,Electronics,8,1109,15,7541.2,180,6300.82,83.55,Debit Card,Standard,1,Ravi,No
ORD00728,2025-06-19,C077,Customer 238,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,10,615,5,5842.5,180,4057.88,69.45,UPI,Same Day,7,Aisha,Yes
ORD00729,2025-10-05,C194,Customer 185,Chennai,Tamil Nadu,South,Corporate,P003,Monitor,Electronics,2,1705,20,2728.0,800,1264.4,46.35,UPI,Express,6,Priya,Yes
ORD00730,2025-12-30,C114,Customer 236,Delhi,Delhi,North,Home Office,P008,Webcam,Electronics,6,1061,10,5729.4,700,1593.06,27.81,Debit Card,Express,3,Aisha,Yes
ORD00731,2025-12-03,C195,Customer 35,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,5,1395,10,6277.5,800,2347.25,37.39,Cash,Standard,3,Aisha,No
ORD00732,2025-06-14,C025,Customer 220,Chennai,Tamil Nadu,South,Corporate,P002,Keyboard,Electronics,2,777,5,1476.3,180,1120.18,75.88,Credit Card,Same Day,5,Priya,Yes
ORD00733,2025-10-18,C262,Customer 239,Bengaluru,Karnataka,South,Corporate,P008,Webcam,Electronics,5,1099,0,5495.0,700,1995.0,36.31,Credit Card,Express,5,Aisha,Yes
ORD00734,2025-02-06,C190,Customer 82,Mumbai,Maharashtra,West,Corporate,P006,Headphones,Electronics,1,962,20,769.6,600,208.08,27.04,Credit Card,Express,4,Ravi,Yes
ORD00735,2025-05-11,C006,Customer 211,Hyderabad,Telangana,South,Corporate,P005,Laptop Stand,Accessories,9,1174,5,10037.7,220,8084.11,80.54,Debit Card,Same Day,1,Kiran,No
ORD00736,2025-02-05,C028,Customer 184,Mumbai,Maharashtra,West,Consumer,P008,Webcam,Electronics,9,1322,15,10113.3,700,4081.01,40.35,Credit Card,Same Day,1,Meena,No
ORD00737,2025-11-16,C174,Customer 142,Kochi,Kerala,South,Home Office,P004,Office Chair,Furniture,1,949,0,949.0,500,449.0,47.31,Net Banking,Standard,1,Ravi,No
ORD00738,2025-08-26,C125,Customer 187,Chennai,Tamil Nadu,South,Corporate,P005,Laptop Stand,Accessories,9,833,0,7497.0,220,5517.0,73.59,UPI,Same Day,7,Kiran,Yes
ORD00739,2025-06-08,C190,Customer 270,Kochi,Kerala,South,Corporate,P002,Keyboard,Electronics,4,678,15,2305.2,180,1646.22,71.41,Net Banking,Express,2,Ravi,Yes
ORD00740,2025-09-14,C243,Customer 8,Chennai,Tamil Nadu,South,Consumer,P008,Webcam,Electronics,4,1537,10,5533.2,700,2794.68,50.51,Net Banking,Same Day,2,Ravi,No
ORD00741,2025-07-01,C097,Customer 281,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,6,1745,5,9946.5,800,5172.68,52.01,Net Banking,Standard,7,Arjun,Yes
ORD00742,2025-10-03,C031,Customer 27,Mumbai,Maharashtra,West,Consumer,P006,Headphones,Electronics,4,997,15,3389.8,600,1079.53,31.85,Cash,Express,6,Ravi,Yes
ORD00743,2025-09-30,C108,Customer 226,Mumbai,Maharashtra,West,Home Office,P006,Headphones,Electronics,6,1575,0,9450.0,600,5850.0,61.9,Cash,Same Day,3,Aisha,No
ORD00744,2025-02-13,C208,Customer 222,Bengaluru,Karnataka,South,Consumer,P003,Monitor,Electronics,3,1442,20,3460.8,800,1233.84,35.65,UPI,Express,2,Aisha,Yes
ORD00745,2025-08-26,C223,Customer 215,Hyderabad,Telangana,South,Corporate,P003,Monitor,Electronics,9,1331,0,11979.0,800,4779.0,39.89,Cash,Same Day,7,Arjun,Yes
ORD00746,2025-06-29,C100,Customer 178,Kochi,Kerala,South,Consumer,P004,Office Chair,Furniture,3,1399,20,3357.6,500,2025.48,60.33,Debit Card,Same Day,7,Arjun,Yes
ORD00747,2025-10-01,C062,Customer 144,Mumbai,Maharashtra,West,Home Office,P005,Laptop Stand,Accessories,4,645,20,2064.0,220,1287.2,62.36,Cash,Express,6,Aisha,No
ORD00748,2025-07-01,C220,Customer 216,Bengaluru,Karnataka,South,Consumer,P005,Laptop Stand,Accessories,8,917,20,5868.8,220,4402.24,75.01,Debit Card,Standard,4,Priya,No
ORD00749,2025-04-30,C120,Customer 126,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,3,1577,10,4257.9,800,1905.21,44.75,Cash,Standard,6,Aisha,No
ORD00750,2025-12-03,C279,Customer 226,Chennai,Tamil Nadu,South,Home Office,P002,Keyboard,Electronics,8,718,20,4595.2,180,3384.96,73.66,UPI,Express,4,Arjun,Yes
ORD00751,2025-07-11,C160,Customer 191,Chennai,Tamil Nadu,South,Home Office,P002,Keyboard,Electronics,7,1072,0,7504.0,180,6244.0,83.21,Debit Card,Standard,2,Priya,Yes
ORD00752,2025-01-13,C067,Customer 99,Hyderabad,Telangana,South,Corporate,P004,Office Chair,Furniture,8,770,15,5236.0,500,1374.6,26.25,Debit Card,Same Day,3,Kiran,No
ORD00753,2025-12-08,C281,Customer 253,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,7,2195,5,14596.75,1500,4135.16,28.33,Credit Card,Standard,3,Meena,No
ORD00754,2025-10-12,C167,Customer 30,Chennai,Tamil Nadu,South,Consumer,P005,Laptop Stand,Accessories,2,534,5,1014.6,220,577.27,56.9,Credit Card,Express,5,Aisha,Yes
ORD00755,2025-01-25,C119,Customer 112,Bengaluru,Karnataka,South,Home Office,P007,Desk,Furniture,9,1912,5,16347.6,1500,2890.62,17.68,Credit Card,Standard,5,Ravi,No
ORD00756,2025-07-20,C286,Customer 20,Chennai,Tamil Nadu,South,Corporate,P006,Headphones,Electronics,9,1184,10,9590.4,600,4296.96,44.8,Net Banking,Same Day,1,Meena,No
ORD00757,2025-11-05,C028,Customer 283,Hyderabad,Telangana,South,Home Office,P001,Wireless Mouse,Electronics,3,1141,15,2909.55,250,2236.57,76.87,Credit Card,Same Day,1,Priya,Yes
ORD00758,2025-04-24,C058,Customer 288,Mumbai,Maharashtra,West,Home Office,P001,Wireless Mouse,Electronics,1,1203,5,1142.85,250,895.86,78.39,Cash,Same Day,2,Ravi,No
ORD00759,2025-02-12,C111,Customer 63,Chennai,Tamil Nadu,South,Corporate,P008,Webcam,Electronics,4,1655,15,5627.0,700,2975.95,52.89,UPI,Same Day,5,Meena,Yes
ORD00760,2025-12-20,C247,Customer 43,Kochi,Kerala,South,Home Office,P001,Wireless Mouse,Electronics,8,527,15,3583.6,250,1678.46,46.84,Cash,Same Day,3,Meena,Yes
ORD00761,2025-10-12,C123,Customer 134,Hyderabad,Telangana,South,Corporate,P007,Desk,Furniture,9,2445,20,17604.0,1500,4984.2,28.31,UPI,Standard,2,Arjun,Yes
ORD00762,2025-05-30,C222,Customer 277,Delhi,Delhi,North,Home Office,P008,Webcam,Electronics,10,1265,15,10752.5,700,4037.12,37.55,Credit Card,Standard,1,Priya,No
ORD00763,2025-10-30,C116,Customer 48,Delhi,Delhi,North,Consumer,P002,Keyboard,Electronics,3,370,0,1110.0,180,570.0,51.35,Debit Card,Same Day,4,Kiran,Yes
ORD00764,2025-08-02,C237,Customer 96,Kochi,Kerala,South,Corporate,P006,Headphones,Electronics,9,813,20,5853.6,600,746.28,12.75,Credit Card,Same Day,6,Ravi,No
ORD00765,2025-02-19,C048,Customer 270,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,8,641,10,4615.2,180,3226.48,69.91,Net Banking,Standard,3,Aisha,No
ORD00766,2025-04-06,C106,Customer 172,Mumbai,Maharashtra,West,Home Office,P004,Office Chair,Furniture,3,1478,15,3768.9,500,2368.66,62.85,Net Banking,Same Day,2,Meena,No
ORD00767,2025-07-24,C115,Customer 248,Mumbai,Maharashtra,West,Corporate,P005,Laptop Stand,Accessories,7,333,15,1981.35,220,493.8,24.92,Cash,Express,7,Aisha,No
ORD00768,2025-05-28,C085,Customer 106,Bengaluru,Karnataka,South,Consumer,P001,Wireless Mouse,Electronics,6,644,20,3091.2,250,1745.76,56.48,UPI,Standard,3,Priya,Yes
ORD00769,2025-03-31,C157,Customer 97,Chennai,Tamil Nadu,South,Corporate,P003,Monitor,Electronics,5,1423,10,6403.5,800,2474.65,38.65,Net Banking,Standard,7,Kiran,Yes
ORD00770,2025-02-15,C281,Customer 229,Kochi,Kerala,South,Corporate,P002,Keyboard,Electronics,9,290,20,2088.0,180,572.4,27.41,Net Banking,Same Day,5,Priya,Yes
ORD00771,2025-02-02,C272,Customer 214,Bengaluru,Karnataka,South,Consumer,P007,Desk,Furniture,2,2320,5,4408.0,1500,1419.6,32.21,Debit Card,Express,7,Kiran,Yes
ORD00772,2025-05-16,C243,Customer 39,Chennai,Tamil Nadu,South,Home Office,P005,Laptop Stand,Accessories,10,1146,15,9741.0,220,7798.85,80.06,Credit Card,Standard,4,Priya,Yes
ORD00773,2025-03-08,C103,Customer 38,Kochi,Kerala,South,Consumer,P006,Headphones,Electronics,6,1273,0,7638.0,600,4038.0,52.87,UPI,Standard,2,Arjun,Yes
ORD00774,2025-09-16,C242,Customer 67,Bengaluru,Karnataka,South,Corporate,P002,Keyboard,Electronics,6,601,0,3606.0,180,2526.0,70.05,Cash,Same Day,1,Meena,Yes
ORD00775,2025-12-08,C270,Customer 81,Mumbai,Maharashtra,West,Consumer,P003,Monitor,Electronics,2,1140,20,1824.0,800,315.2,17.28,Credit Card,Express,1,Priya,Yes
ORD00776,2025-07-08,C294,Customer 186,Delhi,Delhi,North,Consumer,P006,Headphones,Electronics,1,1032,0,1032.0,600,432.0,41.86,Debit Card,Express,5,Arjun,Yes
ORD00777,2025-04-26,C154,Customer 9,Delhi,Delhi,North,Consumer,P007,Desk,Furniture,10,1868,5,17746.0,1500,2792.7,15.74,Net Banking,Express,6,Ravi,No
ORD00778,2025-02-07,C262,Customer 80,Mumbai,Maharashtra,West,Corporate,P001,Wireless Mouse,Electronics,9,838,20,6033.6,250,4085.28,67.71,Net Banking,Same Day,3,Meena,Yes
ORD00779,2025-01-02,C138,Customer 137,Bengaluru,Karnataka,South,Home Office,P003,Monitor,Electronics,8,1533,10,11037.6,800,4760.24,43.13,UPI,Same Day,6,Ravi,No
ORD00780,2025-11-15,C229,Customer 38,Kochi,Kerala,South,Consumer,P008,Webcam,Electronics,5,1320,20,5280.0,700,2044.0,38.71,Cash,Standard,3,Arjun,Yes
ORD00781,2025-05-08,C017,Customer 277,Chennai,Tamil Nadu,South,Home Office,P007,Desk,Furniture,2,2423,10,4361.4,1500,1409.86,32.33,Credit Card,Express,4,Arjun,Yes
ORD00782,2025-10-03,C111,Customer 134,Delhi,Delhi,North,Corporate,P007,Desk,Furniture,8,2130,20,13632.0,1500,2313.6,16.97,Credit Card,Express,6,Arjun,Yes
ORD00783,2025-06-01,C224,Customer 106,Kochi,Kerala,South,Corporate,P003,Monitor,Electronics,9,907,15,6938.55,800,-77.78,-1.12,Cash,Standard,1,Arjun,No
ORD00784,2025-07-30,C066,Customer 132,Bengaluru,Karnataka,South,Home Office,P008,Webcam,Electronics,1,1105,20,884.0,700,228.2,25.81,Cash,Express,5,Meena,No
ORD00785,2025-07-31,C055,Customer 40,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,2,354,10,637.2,250,144.28,22.64,Net Banking,Same Day,6,Priya,No
ORD00786,2025-10-25,C126,Customer 175,Kochi,Kerala,South,Consumer,P002,Keyboard,Electronics,1,1086,0,1086.0,180,906.0,83.43,Credit Card,Express,7,Aisha,No
ORD00787,2025-02-10,C008,Customer 286,Bengaluru,Karnataka,South,Consumer,P003,Monitor,Electronics,2,1146,15,1948.2,800,399.77,20.52,UPI,Express,6,Priya,No
ORD00788,2025-10-22,C027,Customer 275,Hyderabad,Telangana,South,Corporate,P003,Monitor,Electronics,6,1670,20,8016.0,800,3616.8,45.12,Net Banking,Same Day,3,Arjun,No
ORD00789,2025-09-17,C055,Customer 148,Hyderabad,Telangana,South,Home Office,P007,Desk,Furniture,2,1786,20,2857.6,1500,0.48,0.02,Debit Card,Same Day,7,Arjun,Yes
ORD00790,2025-07-23,C167,Customer 234,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,5,866,20,3464.0,180,2737.2,79.02,Net Banking,Same Day,6,Meena,No
ORD00791,2025-10-04,C015,Customer 124,Hyderabad,Telangana,South,Consumer,P005,Laptop Stand,Accessories,3,971,0,2913.0,220,2253.0,77.34,Debit Card,Standard,7,Kiran,No
ORD00792,2025-04-22,C258,Customer 8,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,8,388,5,2948.8,220,1196.56,40.58,Debit Card,Express,5,Aisha,Yes
ORD00793,2025-03-04,C053,Customer 22,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,6,373,5,2126.1,180,1051.69,49.47,Cash,Standard,6,Kiran,No
ORD00794,2025-03-03,C187,Customer 114,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,2,763,0,1526.0,180,1166.0,76.41,UPI,Same Day,1,Meena,Yes
ORD00795,2025-09-02,C109,Customer 198,Kochi,Kerala,South,Home Office,P005,Laptop Stand,Accessories,8,557,15,3787.6,220,2127.86,56.18,Net Banking,Standard,1,Arjun,Yes
ORD00796,2025-05-23,C112,Customer 265,Kochi,Kerala,South,Consumer,P008,Webcam,Electronics,9,1345,10,10894.5,700,4715.55,43.28,Cash,Standard,4,Kiran,Yes
ORD00797,2025-12-30,C297,Customer 32,Delhi,Delhi,North,Corporate,P004,Office Chair,Furniture,9,1320,20,9504.0,500,5479.2,57.65,Net Banking,Same Day,4,Ravi,Yes
ORD00798,2025-07-30,C161,Customer 147,Kochi,Kerala,South,Corporate,P001,Wireless Mouse,Electronics,7,472,10,2973.6,250,1256.64,42.26,Credit Card,Express,3,Meena,Yes
ORD00799,2025-06-12,C082,Customer 150,Hyderabad,Telangana,South,Corporate,P005,Laptop Stand,Accessories,9,1036,20,7459.2,220,5852.16,78.46,Net Banking,Standard,7,Arjun,Yes
ORD00800,2025-07-05,C238,Customer 213,Delhi,Delhi,North,Corporate,P008,Webcam,Electronics,7,1249,10,7868.7,700,3056.13,38.84,Net Banking,Express,2,Arjun,Yes
ORD00801,2025-04-01,C244,Customer 253,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,4,674,10,2426.4,250,1453.36,59.9,Cash,Standard,2,Arjun,Yes
ORD00802,2025-05-31,C136,Customer 128,Hyderabad,Telangana,South,Home Office,P006,Headphones,Electronics,1,1551,5,1473.45,600,877.33,59.54,Cash,Standard,1,Aisha,Yes
ORD00803,2025-11-21,C075,Customer 40,Chennai,Tamil Nadu,South,Consumer,P004,Office Chair,Furniture,2,890,15,1513.0,500,553.05,36.55,Credit Card,Standard,2,Priya,Yes
ORD00804,2025-03-31,C020,Customer 45,Delhi,Delhi,North,Corporate,P001,Wireless Mouse,Electronics,2,567,5,1077.3,250,580.13,53.85,Credit Card,Standard,2,Aisha,Yes
ORD00805,2025-02-20,C001,Customer 279,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,10,1104,10,9936.0,180,8246.4,83.0,Debit Card,Same Day,1,Ravi,Yes
ORD00806,2025-12-19,C109,Customer 59,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,4,1285,10,4626.0,800,1477.4,31.94,Credit Card,Same Day,7,Ravi,No
ORD00807,2025-04-12,C130,Customer 22,Bengaluru,Karnataka,South,Corporate,P005,Laptop Stand,Accessories,9,1055,0,9495.0,220,7515.0,79.15,Debit Card,Same Day,4,Ravi,Yes
ORD00808,2025-11-29,C265,Customer 235,Delhi,Delhi,North,Corporate,P006,Headphones,Electronics,3,1366,15,3483.3,600,1775.51,50.97,UPI,Standard,5,Meena,No
ORD00809,2025-06-09,C111,Customer 234,Hyderabad,Telangana,South,Consumer,P004,Office Chair,Furniture,7,630,5,4189.5,500,700.52,16.72,Net Banking,Standard,1,Kiran,Yes
ORD00810,2025-09-12,C048,Customer 178,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,8,451,20,2886.4,180,1590.72,55.11,UPI,Same Day,2,Meena,No
ORD00811,2025-03-10,C075,Customer 298,Delhi,Delhi,North,Home Office,P003,Monitor,Electronics,10,1496,20,11968.0,800,4566.4,38.16,Net Banking,Standard,2,Ravi,No
ORD00812,2025-02-15,C153,Customer 29,Mumbai,Maharashtra,West,Consumer,P005,Laptop Stand,Accessories,5,975,15,4143.75,220,3153.44,76.1,Debit Card,Same Day,1,Arjun,No
ORD00813,2025-11-22,C280,Customer 176,Chennai,Tamil Nadu,South,Home Office,P002,Keyboard,Electronics,9,886,0,7974.0,180,6354.0,79.68,Credit Card,Standard,2,Priya,No
ORD00814,2025-07-15,C219,Customer 1,Kochi,Kerala,South,Consumer,P003,Monitor,Electronics,6,1471,5,8384.7,800,3606.76,43.02,Cash,Standard,1,Ravi,Yes
ORD00815,2025-06-15,C269,Customer 123,Chennai,Tamil Nadu,South,Consumer,P003,Monitor,Electronics,5,1488,20,5952.0,800,2249.6,37.8,Net Banking,Standard,2,Aisha,Yes
ORD00816,2025-07-10,C025,Customer 93,Chennai,Tamil Nadu,South,Consumer,P007,Desk,Furniture,2,2193,15,3728.1,1500,826.78,22.18,UPI,Same Day,5,Kiran,Yes
ORD00817,2025-07-03,C130,Customer 13,Chennai,Tamil Nadu,South,Home Office,P007,Desk,Furniture,4,2152,20,6886.4,1500,1230.72,17.87,Cash,Express,6,Meena,No
ORD00818,2025-08-04,C068,Customer 55,Chennai,Tamil Nadu,South,Corporate,P007,Desk,Furniture,10,2003,0,20030.0,1500,5030.0,25.11,Net Banking,Same Day,7,Arjun,No
ORD00819,2025-05-05,C119,Customer 9,Mumbai,Maharashtra,West,Home Office,P001,Wireless Mouse,Electronics,1,1078,5,1024.1,250,776.79,75.85,Credit Card,Standard,3,Arjun,Yes
ORD00820,2025-02-04,C230,Customer 15,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,2,708,20,1132.8,250,689.44,60.86,Credit Card,Same Day,6,Arjun,No
ORD00821,2025-07-22,C269,Customer 215,Chennai,Tamil Nadu,South,Consumer,P003,Monitor,Electronics,2,912,20,1459.2,800,-67.84,-4.65,Net Banking,Express,2,Arjun,Yes
ORD00822,2025-11-16,C064,Customer 120,Kochi,Kerala,South,Consumer,P006,Headphones,Electronics,8,1128,15,7670.4,600,3073.44,40.07,Net Banking,Express,7,Priya,No
ORD00823,2025-09-10,C125,Customer 3,Delhi,Delhi,North,Home Office,P006,Headphones,Electronics,8,1276,15,8676.8,600,4106.48,47.33,Debit Card,Standard,7,Ravi,No
ORD00824,2025-03-17,C270,Customer 183,Hyderabad,Telangana,South,Corporate,P006,Headphones,Electronics,7,1453,20,8136.8,600,4343.64,53.38,Net Banking,Standard,5,Kiran,No
ORD00825,2025-11-16,C174,Customer 19,Mumbai,Maharashtra,West,Home Office,P004,Office Chair,Furniture,6,1380,15,7038.0,500,4224.3,60.02,Credit Card,Standard,5,Meena,Yes
ORD00826,2025-08-11,C186,Customer 31,Bengaluru,Karnataka,South,Home Office,P002,Keyboard,Electronics,7,1011,5,6723.15,180,5480.84,81.52,Debit Card,Standard,5,Priya,Yes
ORD00827,2025-02-23,C250,Customer 216,Chennai,Tamil Nadu,South,Corporate,P006,Headphones,Electronics,9,1432,20,10310.4,600,5425.92,52.63,UPI,Same Day,3,Meena,No
ORD00828,2025-04-28,C165,Customer 252,Bengaluru,Karnataka,South,Corporate,P006,Headphones,Electronics,6,1408,5,8025.6,600,4446.72,55.41,Cash,Standard,4,Priya,Yes
ORD00829,2025-07-27,C285,Customer 254,Chennai,Tamil Nadu,South,Consumer,P008,Webcam,Electronics,8,1451,20,9286.4,700,4150.72,44.7,UPI,Same Day,7,Arjun,Yes
ORD00830,2025-07-07,C091,Customer 71,Mumbai,Maharashtra,West,Corporate,P001,Wireless Mouse,Electronics,4,629,15,2138.6,250,1195.21,55.89,Debit Card,Express,5,Arjun,Yes
ORD00831,2025-02-22,C101,Customer 293,Chennai,Tamil Nadu,South,Consumer,P004,Office Chair,Furniture,5,1295,10,5827.5,500,3392.25,58.21,UPI,Express,4,Priya,Yes
ORD00832,2025-10-26,C067,Customer 49,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,4,709,20,2268.8,180,1662.24,73.27,Credit Card,Standard,6,Meena,Yes
ORD00833,2025-04-08,C156,Customer 239,Mumbai,Maharashtra,West,Home Office,P003,Monitor,Electronics,4,1612,10,5803.2,800,2667.68,45.97,Net Banking,Standard,5,Ravi,No
ORD00834,2025-11-13,C091,Customer 221,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,8,458,5,3480.8,250,1489.96,42.81,UPI,Same Day,3,Priya,No
ORD00835,2025-02-02,C276,Customer 31,Hyderabad,Telangana,South,Home Office,P006,Headphones,Electronics,2,981,10,1765.8,600,585.42,33.15,Net Banking,Same Day,2,Aisha,Yes
ORD00836,2025-05-29,C232,Customer 241,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,3,780,20,1872.0,600,165.6,8.85,UPI,Same Day,1,Arjun,No
ORD00837,2025-08-12,C131,Customer 232,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,6,953,20,4574.4,220,3483.12,76.14,Cash,Standard,3,Arjun,Yes
ORD00838,2025-03-31,C142,Customer 80,Hyderabad,Telangana,South,Corporate,P007,Desk,Furniture,4,1806,0,7224.0,1500,1224.0,16.94,Cash,Standard,6,Aisha,No
ORD00839,2025-11-30,C194,Customer 271,Mumbai,Maharashtra,West,Consumer,P003,Monitor,Electronics,3,1344,10,3628.8,800,1269.12,34.97,Net Banking,Same Day,3,Ravi,Yes
ORD00840,2025-03-08,C010,Customer 128,Mumbai,Maharashtra,West,Home Office,P002,Keyboard,Electronics,8,297,5,2257.2,180,823.14,36.47,Debit Card,Same Day,2,Priya,No
ORD00841,2025-02-05,C205,Customer 284,Mumbai,Maharashtra,West,Home Office,P001,Wireless Mouse,Electronics,1,847,20,677.6,250,461.48,68.11,Debit Card,Same Day,2,Aisha,Yes
ORD00842,2025-06-13,C138,Customer 213,Chennai,Tamil Nadu,South,Home Office,P007,Desk,Furniture,3,2442,0,7326.0,1500,2826.0,38.57,Cash,Standard,5,Priya,Yes
ORD00843,2025-10-20,C163,Customer 196,Delhi,Delhi,North,Corporate,P006,Headphones,Electronics,10,733,10,6597.0,600,670.3,10.16,UPI,Express,2,Kiran,No
ORD00844,2025-11-12,C242,Customer 80,Hyderabad,Telangana,South,Corporate,P007,Desk,Furniture,5,2003,15,8512.75,1500,1238.09,14.54,Credit Card,Same Day,1,Aisha,Yes
ORD00845,2025-02-16,C150,Customer 106,Chennai,Tamil Nadu,South,Home Office,P007,Desk,Furniture,5,1994,20,7976.0,1500,874.8,10.97,Cash,Express,1,Ravi,Yes
ORD00846,2025-09-06,C070,Customer 139,Kochi,Kerala,South,Home Office,P006,Headphones,Electronics,3,878,5,2502.3,600,708.88,28.33,Debit Card,Same Day,3,Kiran,Yes
ORD00847,2025-10-03,C159,Customer 198,Delhi,Delhi,North,Corporate,P005,Laptop Stand,Accessories,2,747,15,1269.9,220,863.51,68.0,UPI,Standard,4,Aisha,Yes
ORD00848,2025-09-12,C191,Customer 57,Bengaluru,Karnataka,South,Consumer,P008,Webcam,Electronics,8,1401,15,9526.8,700,4178.98,43.87,Cash,Same Day,2,Aisha,No
ORD00849,2025-05-25,C244,Customer 151,Hyderabad,Telangana,South,Consumer,P001,Wireless Mouse,Electronics,5,750,20,3000.0,250,1900.0,63.33,Net Banking,Standard,3,Kiran,Yes
ORD00850,2025-03-29,C258,Customer 228,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,6,1830,15,9333.0,1500,580.05,6.22,Net Banking,Same Day,5,Ravi,Yes
ORD00851,2025-03-10,C073,Customer 222,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,7,667,15,3968.65,250,2323.7,58.55,Debit Card,Express,6,Aisha,Yes
ORD00852,2025-03-19,C011,Customer 145,Kochi,Kerala,South,Consumer,P007,Desk,Furniture,3,2083,20,4999.2,1500,749.16,14.99,Credit Card,Standard,6,Ravi,Yes
ORD00853,2025-06-14,C163,Customer 2,Chennai,Tamil Nadu,South,Corporate,P005,Laptop Stand,Accessories,2,1074,10,1933.2,220,1514.68,78.35,UPI,Same Day,5,Arjun,No
ORD00854,2025-04-12,C219,Customer 227,Bengaluru,Karnataka,South,Corporate,P006,Headphones,Electronics,7,1073,5,7135.45,600,2954.23,41.4,Debit Card,Same Day,2,Meena,Yes
ORD00855,2025-07-11,C073,Customer 273,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,5,712,10,3204.0,180,2339.6,73.02,Credit Card,Standard,3,Kiran,No
ORD00856,2025-08-23,C149,Customer 9,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,3,738,10,1992.6,600,214.74,10.78,Debit Card,Standard,6,Aisha,No
ORD00857,2025-12-19,C245,Customer 288,Chennai,Tamil Nadu,South,Consumer,P008,Webcam,Electronics,3,1651,20,3962.4,700,2060.52,52.0,Cash,Express,3,Meena,No
ORD00858,2025-07-12,C194,Customer 3,Hyderabad,Telangana,South,Home Office,P008,Webcam,Electronics,10,1595,5,15152.5,700,8192.38,54.07,UPI,Express,3,Meena,Yes
ORD00859,2025-04-20,C186,Customer 208,Delhi,Delhi,North,Home Office,P005,Laptop Stand,Accessories,2,1133,20,1812.8,220,1463.44,80.73,UPI,Express,4,Kiran,Yes
